loan_id,origination_date,sector,region,years_trading,turnover_gbp,employees,ebitda_margin,leverage,interest_coverage,loan_amount_gbp,term_months,secured,ltv,bureau_score,days_past_due,default_12m,lgd,ead_gbp,boe_base_rate,uk_unemployment_rate,uk_gdp_yoy
UKSME-102687,2021-02-10,Retail,East Midlands,11.4,2388666.0,16,0.0695,3.83,3.73,62751.0,60,1,0.607,737,5,0,0.295,61114.0,5.25,4.3,0.6
UKSME-102688,2023-04-22,Real Estate,Scotland,6.2,2210368.0,12,0.0525,2.47,5.79,124116.0,24,1,0.424,583,0,0,0.187,97772.0,5.25,4.3,0.6
UKSME-102689,2022-06-14,Transport,East of England,4.9,706440.0,3,0.054,13.74,1.04,68141.0,12,1,1.146,608,35,0,0.291,52280.0,5.25,4.3,0.6
UKSME-102690,2022-07-01,Healthcare,West Midlands,6.6,2925724.0,25,-0.0398,355.47,-4.67,90791.0,24,1,0.615,670,15,0,0.289,85865.0,5.25,4.3,0.6
UKSME-102691,2022-12-04,Real Estate,East Midlands,15.6,3228668.0,32,0.1031,6.19,2.31,110509.0,48,0,,796,0,0,0.666,83449.0,5.25,4.3,0.6
UKSME-102692,2024-05-28,Hospitality,Wales,4.5,494019.0,4,0.062,7.01,2.04,82094.0,48,1,0.924,505,0,1,0.371,64458.0,5.25,4.3,0.6
UKSME-102693,2023-10-29,Healthcare,London,9.5,2554730.0,27,0.1352,2.58,5.55,86403.0,60,0,,670,0,0,0.609,72500.0,5.25,4.3,0.6
UKSME-102694,2021-03-30,Professional Services,Scotland,2.7,1346552.0,11,0.15,1.25,11.42,52587.0,84,0,,655,0,0,0.95,41935.0,5.25,4.3,0.6
UKSME-102695,2021-03-16,Professional Services,West Midlands,7.5,7024533.0,90,0.0756,7.51,1.9,12838.0,48,1,0.361,804,0,0,0.389,11700.0,5.25,4.3,0.6
UKSME-102696,2023-04-05,Transport,East Midlands,13.7,444202.0,4,0.0623,3.84,3.72,149149.0,36,1,0.396,770,0,0,0.198,129461.0,5.25,4.3,0.6
UKSME-102697,2021-01-17,Manufacturing,East Midlands,1.8,2940418.0,20,0.1864,2.23,6.4,103107.0,48,0,,729,0,0,0.503,97298.0,5.25,4.3,0.6
UKSME-102698,2021-07-05,Transport,South East,4.5,1052037.0,7,0.1201,0.08,126.39,51301.0,36,1,0.672,721,15,0,0.516,44643.0,5.25,4.3,0.6
UKSME-102699,2022-08-02,Healthcare,Scotland,14.0,3442690.0,28,0.0066,20.7,0.69,22820.0,60,0,,723,0,0,0.636,18183.0,5.25,4.3,0.6
UKSME-102700,2023-07-05,Retail,South East,5.0,3516681.0,22,0.0865,1.49,9.56,111936.0,60,1,0.932,703,0,0,0.27,89555.0,5.25,4.3,0.6
UKSME-102701,2023-01-16,Wholesale,North West,3.2,1824718.0,12,0.0784,10.06,1.42,22923.0,48,1,0.45,545,0,0,0.05,19525.0,5.25,4.3,0.6
UKSME-102702,2021-12-20,Construction,London,6.0,452560.0,3,0.0978,4.42,3.23,119963.0,36,1,0.137,740,0,0,0.436,106404.0,5.25,4.3,0.6
UKSME-102703,2023-04-07,Transport,South East,12.9,1617631.0,17,0.1455,1.64,8.72,169694.0,36,0,,583,0,1,0.524,157835.0,5.25,4.3,0.6
UKSME-102704,2022-12-14,Construction,London,8.0,94511.0,1,0.0611,0.28,5.77,29045.0,36,0,,643,0,0,0.842,23778.0,5.25,4.3,0.6
UKSME-102705,2023-05-26,Real Estate,South West,8.9,1911451.0,21,0.0435,4.86,2.94,51298.0,72,1,0.768,619,0,0,0.27,42351.0,5.25,4.3,0.6
UKSME-102706,2024-03-12,Retail,South West,13.4,1144795.0,11,0.1519,0.45,31.96,26095.0,36,0,,725,0,0,0.57,24910.0,5.25,4.3,0.6
UKSME-102707,2023-12-04,Construction,North West,8.0,1037421.0,7,0.0722,6.48,2.21,62519.0,24,0,,763,0,0,0.63,57317.0,5.25,4.3,0.6
UKSME-102708,2022-03-13,Technology,South East,8.7,2485348.0,24,0.1038,2.63,5.43,86243.0,60,0,,790,0,0,0.716,80501.0,5.25,4.3,0.6
UKSME-102709,2022-07-20,Transport,South East,5.7,309743.0,1,0.1431,0.07,44.32,49541.0,48,0,,493,0,0,0.654,46943.0,5.25,4.3,0.6
UKSME-102710,2022-01-11,Manufacturing,London,8.6,8664356.0,100,0.0644,11.98,1.19,301081.0,60,0,,533,0,1,0.95,231445.0,5.25,4.3,0.6
UKSME-102711,2021-04-14,Healthcare,South East,14.7,120703.0,1,0.1121,3.5,4.08,5000.0,24,1,0.871,706,65,1,0.371,3767.0,5.25,4.3,0.6
UKSME-102712,2021-08-26,Transport,South East,15.7,327929.0,3,0.0781,2.17,6.59,100975.0,24,1,0.615,623,0,0,0.122,95270.0,5.25,4.3,0.6
UKSME-102713,2021-04-18,Transport,West Midlands,8.1,295328.0,3,0.1109,4.96,2.88,90112.0,72,0,,621,0,0,0.749,79846.0,5.25,4.3,0.6
UKSME-102714,2022-06-09,Professional Services,West Midlands,10.9,8328739.0,70,0.0842,6.61,2.16,76591.0,36,1,0.44,749,35,1,0.212,68454.0,5.25,4.3,0.6
UKSME-102715,2021-12-25,Wholesale,South West,7.0,3069343.0,25,0.1478,1.08,13.19,26874.0,36,1,0.919,642,0,0,0.138,26155.0,5.25,4.3,0.6
UKSME-102716,2022-11-20,Technology,Yorkshire,13.6,2444610.0,19,0.1543,2.41,5.93,89837.0,72,1,0.765,775,0,1,0.298,88863.0,5.25,4.3,0.6
UKSME-102717,2021-07-04,Real Estate,South West,7.0,580914.0,3,0.1389,0.07,80.68,31846.0,36,0,,621,0,0,0.752,30739.0,5.25,4.3,0.6
UKSME-102718,2021-07-23,Hospitality,London,4.3,264917.0,1,0.1108,4.13,3.46,58814.0,36,0,,672,0,0,0.55,47612.0,5.25,4.3,0.6
UKSME-102719,2021-05-18,Hospitality,East Midlands,1.1,322806.0,1,0.1893,3.06,4.68,180361.0,60,0,,601,15,0,0.591,160096.0,5.25,4.3,0.6
UKSME-102720,2021-09-09,Real Estate,South East,5.9,4213512.0,25,-0.0615,1540.7,-2.4,34149.0,36,0,,504,0,1,0.565,27580.0,5.25,4.3,0.6
UKSME-102721,2021-05-01,Healthcare,Scotland,5.1,1295958.0,16,0.0747,3.36,4.25,57242.0,48,0,,727,35,0,0.822,48408.0,5.25,4.3,0.6
UKSME-102722,2024-04-02,Manufacturing,Yorkshire,12.1,1307686.0,15,-0.03,135.26,-4.14,101437.0,84,0,,519,0,1,0.894,83388.0,5.25,4.3,0.6
UKSME-102723,2023-11-11,Wholesale,London,25.0,521580.0,6,0.1878,3.57,4.0,72115.0,24,1,0.835,851,15,1,0.386,63462.0,5.25,4.3,0.6
UKSME-102724,2023-06-07,Retail,North West,9.0,2100879.0,16,0.1068,5.94,2.4,30272.0,60,1,0.627,655,0,0,0.386,27003.0,5.25,4.3,0.6
UKSME-102725,2022-07-25,Hospitality,Yorkshire,7.4,205539.0,1,0.1887,0.05,38.78,131481.0,48,1,0.6,663,0,0,0.312,116117.0,5.25,4.3,0.6
UKSME-102726,2023-09-24,Professional Services,East Midlands,8.1,4847117.0,33,0.0854,0.84,17.03,29313.0,36,1,0.871,750,0,0,0.446,22428.0,5.25,4.3,0.6
UKSME-102727,2023-01-24,Professional Services,North West,2.3,2186232.0,25,0.0081,26.86,0.53,126583.0,84,1,0.605,639,0,1,0.372,107182.0,5.25,4.3,0.6
UKSME-102728,2023-02-03,Technology,East Midlands,10.9,2352469.0,16,0.12,4.52,3.16,145957.0,72,0,,683,15,0,0.656,121425.0,5.25,4.3,0.6
UKSME-102729,2024-04-17,Professional Services,West Midlands,9.3,652841.0,6,0.0261,0.38,17.07,33557.0,120,0,,755,0,0,0.729,28816.0,5.25,4.3,0.6
UKSME-102730,2022-07-09,Real Estate,London,8.4,271890.0,2,0.2031,0.65,21.91,58372.0,36,1,0.556,606,35,0,0.131,50638.0,5.25,4.3,0.6
UKSME-102731,2024-01-20,Technology,West Midlands,2.0,291226.0,2,0.0738,5.9,2.42,75776.0,48,1,0.71,604,0,0,0.261,74782.0,5.25,4.3,0.6
UKSME-102732,2022-08-17,Wholesale,London,8.5,658964.0,7,0.0701,6.0,2.38,13070.0,72,0,,713,0,0,0.624,10403.0,5.25,4.3,0.6
UKSME-102733,2023-04-20,Hospitality,East Midlands,16.5,1154086.0,9,0.0807,4.13,3.46,60267.0,48,1,0.91,717,0,0,0.064,59301.0,5.25,4.3,0.6
UKSME-102734,2021-10-29,Transport,North East,12.9,572871.0,5,0.0784,5.42,2.64,110782.0,60,1,0.635,699,0,1,0.175,99629.0,5.25,4.3,0.6
UKSME-102735,2024-06-06,Technology,East of England,5.0,1672299.0,17,0.0542,5.93,2.41,60230.0,72,0,,706,0,0,0.504,59862.0,5.25,4.3,0.6
UKSME-102736,2023-03-13,Transport,South East,1.4,1170086.0,12,0.1266,1.4,10.18,56833.0,72,0,,729,0,0,0.796,45614.0,5.25,4.3,0.6
UKSME-102737,2023-09-03,Construction,East Midlands,3.9,915018.0,10,0.1594,1.36,10.51,98247.0,48,0,,668,0,0,0.484,86097.0,5.25,4.3,0.6
UKSME-102738,2021-04-21,Real Estate,North East,5.7,3070584.0,18,0.0735,5.38,2.66,23226.0,72,1,0.514,593,0,0,0.212,21593.0,5.25,4.3,0.6
UKSME-102739,2022-09-23,Technology,South East,5.0,108324.0,1,0.1409,5.84,2.45,22553.0,36,0,,803,0,0,0.717,20099.0,5.25,4.3,0.6
UKSME-102740,2023-07-03,Retail,West Midlands,5.2,573769.0,5,0.0649,0.15,37.22,137301.0,120,1,0.749,647,0,0,0.184,108085.0,5.25,4.3,0.6
UKSME-102741,2021-10-09,Real Estate,South East,7.7,241053.0,1,-0.0933,94.01,-3.42,120350.0,24,0,,647,0,1,0.666,99159.0,5.25,4.3,0.6
UKSME-102742,2024-06-13,Professional Services,West Midlands,5.4,1278735.0,7,0.0512,4.86,2.94,37337.0,84,1,0.717,718,0,0,0.341,31211.0,5.25,4.3,0.6
UKSME-102743,2024-06-04,Transport,West Midlands,13.6,388054.0,3,0.0543,7.81,1.83,218121.0,36,1,0.764,683,15,1,0.243,199856.0,5.25,4.3,0.6
UKSME-102744,2022-09-20,Real Estate,East of England,1.8,2145466.0,14,0.0158,34.05,0.42,55266.0,84,1,0.424,853,0,0,0.308,52254.0,5.25,4.3,0.6
UKSME-102745,2022-01-12,Hospitality,London,21.0,15111067.0,104,0.1025,3.48,4.11,244138.0,24,1,0.796,781,0,0,0.215,222977.0,5.25,4.3,0.6
UKSME-102746,2023-06-26,Hospitality,North East,5.4,683130.0,3,0.0846,5.12,2.79,39300.0,24,1,0.822,697,0,0,0.46,32717.0,5.25,4.3,0.6
UKSME-102747,2021-06-19,Wholesale,South West,8.0,2832785.0,15,0.1302,1.94,7.37,116592.0,48,1,0.838,563,0,0,0.19,105516.0,5.25,4.3,0.6
UKSME-102748,2021-11-28,Retail,West Midlands,14.9,224112.0,1,0.192,1.3,11.02,43603.0,60,1,0.834,632,15,0,0.267,33043.0,5.25,4.3,0.6
UKSME-102749,2021-03-22,Construction,North West,15.0,350596.0,4,0.0758,3.42,4.17,12604.0,48,1,0.452,688,0,0,0.342,11166.0,5.25,4.3,0.6
UKSME-102750,2023-11-11,Manufacturing,Scotland,8.9,605216.0,4,0.1401,3.02,4.73,61702.0,48,1,0.689,732,0,1,0.337,54319.0,5.25,4.3,0.6
UKSME-102751,2023-09-20,Construction,South West,9.3,1272403.0,10,0.0979,6.52,2.19,168909.0,60,1,0.723,611,15,0,0.081,134267.0,5.25,4.3,0.6
UKSME-102752,2022-01-28,Transport,East Midlands,6.8,376408.0,2,0.1781,4.3,3.32,276321.0,72,1,0.332,651,0,0,0.236,254546.0,5.25,4.3,0.6
UKSME-102753,2021-12-02,Hospitality,East Midlands,8.4,8402744.0,47,0.044,13.23,1.08,34707.0,36,1,0.771,763,0,0,0.269,33804.0,5.25,4.3,0.6
UKSME-102754,2023-12-18,Wholesale,South West,11.5,634478.0,8,0.0846,4.78,2.99,42150.0,84,1,0.344,595,0,0,0.153,37110.0,5.25,4.3,0.6
UKSME-102755,2023-09-09,Hospitality,South East,16.1,242760.0,1,0.0949,4.62,3.09,304366.0,120,1,0.609,699,0,0,0.19,268328.0,5.25,4.3,0.6
UKSME-102756,2021-03-24,Wholesale,London,16.2,207220.0,2,0.024,25.05,0.57,103529.0,48,1,0.344,670,15,0,0.391,83611.0,5.25,4.3,0.6
UKSME-102757,2023-01-14,Wholesale,South West,3.4,1109687.0,8,0.0735,5.12,2.79,93002.0,48,1,0.457,740,0,0,0.157,91127.0,5.25,4.3,0.6
UKSME-102758,2023-05-15,Manufacturing,West Midlands,3.0,625193.0,3,0.2029,2.12,6.74,86604.0,48,1,0.517,694,15,0,0.106,83288.0,5.25,4.3,0.6
UKSME-102759,2024-05-04,Professional Services,Scotland,12.0,467382.0,3,0.0457,14.3,1.0,103929.0,36,1,1.018,699,0,0,0.46,90083.0,5.25,4.3,0.6
UKSME-102760,2022-04-02,Technology,Scotland,2.5,18713703.0,121,0.1378,1.86,7.68,277051.0,24,0,,528,0,0,0.754,215462.0,5.25,4.3,0.6
UKSME-102761,2021-03-23,Professional Services,South East,9.5,16521166.0,150,0.0584,5.97,2.39,155125.0,48,1,0.94,823,0,0,0.177,153292.0,5.25,4.3,0.6
UKSME-102762,2023-06-06,Manufacturing,North West,12.2,1327606.0,11,0.1676,2.32,6.15,18151.0,36,1,1.12,620,0,0,0.391,16012.0,5.25,4.3,0.6
UKSME-102763,2022-04-21,Professional Services,East of England,10.6,1105338.0,7,0.0693,2.23,6.41,90964.0,48,1,0.691,671,0,0,0.235,73889.0,5.25,4.3,0.6
UKSME-102764,2023-11-24,Wholesale,London,2.7,287888.0,1,0.1234,3.31,4.32,235512.0,36,1,0.73,728,0,0,0.27,207498.0,5.25,4.3,0.6
UKSME-102765,2021-10-15,Manufacturing,Yorkshire,1.0,2610854.0,31,0.1717,2.44,5.85,156868.0,84,1,0.841,698,0,0,0.18,130458.0,5.25,4.3,0.6
UKSME-102766,2023-09-03,Construction,West Midlands,12.2,1384616.0,12,0.1193,4.92,2.9,34006.0,12,0,,509,0,1,0.782,32017.0,5.25,4.3,0.6
UKSME-102767,2022-11-24,Technology,Northern Ireland,8.8,1405969.0,10,0.1408,2.46,5.82,49557.0,84,1,0.599,634,35,0,0.404,43698.0,5.25,4.3,0.6
UKSME-102768,2022-12-11,Construction,East Midlands,13.1,852125.0,6,0.0508,4.44,3.22,140640.0,84,1,0.657,758,0,0,0.161,136819.0,5.25,4.3,0.6
UKSME-102769,2021-10-24,Technology,Wales,4.9,54132.0,1,0.1499,2.08,6.87,20535.0,60,0,,761,0,0,0.781,18943.0,5.25,4.3,0.6
UKSME-102770,2021-08-14,Construction,East of England,5.9,456956.0,4,0.0703,7.09,2.02,75487.0,48,0,,673,15,0,0.828,68152.0,5.25,4.3,0.6
UKSME-102771,2021-04-02,Construction,South East,3.5,1337172.0,7,-0.0401,326.39,-2.35,24168.0,120,0,,684,0,1,0.562,22818.0,5.25,4.3,0.6
UKSME-102772,2023-10-06,Wholesale,Scotland,4.5,1318464.0,10,0.1657,2.96,4.83,41184.0,36,0,,623,0,0,0.657,32799.0,5.25,4.3,0.6
UKSME-102773,2024-04-07,Hospitality,London,14.4,2744756.0,21,-0.014,1630.78,-0.34,159804.0,12,0,,630,0,1,0.301,137639.0,5.25,4.3,0.6
UKSME-102774,2021-12-22,Transport,South West,11.9,196362.0,1,0.0749,3.97,3.6,17626.0,72,1,0.971,860,0,0,0.295,16257.0,5.25,4.3,0.6
UKSME-102775,2023-08-14,Real Estate,North West,9.6,618029.0,3,0.0539,9.29,1.54,79543.0,60,0,,632,0,0,0.615,68182.0,5.25,4.3,0.6
UKSME-102776,2022-12-26,Construction,South East,7.2,555056.0,6,0.1081,5.6,2.55,58419.0,60,0,,659,0,1,0.769,46159.0,5.25,4.3,0.6
UKSME-102777,2024-06-19,Healthcare,West Midlands,6.1,911293.0,7,0.0546,6.46,2.21,47288.0,60,1,0.736,873,0,0,0.163,38015.0,5.25,4.3,0.6
UKSME-102778,2023-11-10,Hospitality,North East,12.4,8120664.0,65,0.1204,2.79,5.13,118307.0,36,1,0.769,654,0,0,0.34,100765.0,5.25,4.3,0.6
UKSME-102779,2023-10-05,Retail,South East,1.0,991506.0,6,0.1946,2.61,5.47,109051.0,12,1,0.774,684,0,0,0.131,104796.0,5.25,4.3,0.6
UKSME-102780,2024-03-27,Manufacturing,London,3.3,326046.0,2,0.0926,3.51,4.07,45394.0,36,0,,772,0,0,0.815,37582.0,5.25,4.3,0.6
UKSME-102781,2023-08-25,Manufacturing,West Midlands,4.2,519156.0,4,0.1175,3.44,4.16,116534.0,48,1,0.566,605,0,0,0.05,88148.0,5.25,4.3,0.6
UKSME-102782,2024-05-02,Transport,Yorkshire,7.7,363488.0,2,0.1077,1.61,8.89,78373.0,60,0,,604,0,0,0.777,67827.0,5.25,4.3,0.6
UKSME-102783,2023-10-04,Real Estate,West Midlands,7.8,4893369.0,27,0.1277,5.24,2.72,36806.0,48,1,0.693,771,0,1,0.05,31743.0,5.25,4.3,0.6
UKSME-102784,2021-05-02,Real Estate,East of England,2.6,5633454.0,48,0.0984,3.56,4.01,162160.0,60,0,,585,35,0,0.534,153264.0,5.25,4.3,0.6
UKSME-102785,2022-10-25,Hospitality,North West,6.4,3734680.0,28,0.054,0.71,20.14,22042.0,24,1,0.805,663,0,0,0.3,18034.0,5.25,4.3,0.6
UKSME-102786,2022-03-16,Hospitality,London,6.6,120576.0,1,0.0774,5.85,2.44,347880.0,36,0,,722,0,0,0.492,279204.0,5.25,4.3,0.6
UKSME-102787,2021-11-10,Hospitality,Yorkshire,11.9,704534.0,7,0.1772,0.65,22.08,57404.0,84,1,0.79,505,5,0,0.276,54775.0,5.25,4.3,0.6
UKSME-102788,2024-01-04,Construction,London,4.3,1444065.0,9,0.2234,1.64,8.71,180375.0,60,0,,831,0,0,0.585,179407.0,5.25,4.3,0.6
UKSME-102789,2023-02-18,Manufacturing,West Midlands,3.1,883164.0,9,0.0962,0.1,84.97,255120.0,84,1,0.427,794,0,0,0.296,227516.0,5.25,4.3,0.6
UKSME-102790,2022-04-30,Hospitality,South East,4.8,249087.0,2,0.1216,0.08,30.28,86130.0,36,1,0.393,644,15,0,0.298,81954.0,5.25,4.3,0.6
UKSME-102791,2021-11-01,Retail,London,20.0,386593.0,2,0.1176,1.39,10.25,81406.0,60,1,0.267,708,5,0,0.185,62293.0,5.25,4.3,0.6
UKSME-102792,2024-02-12,Healthcare,Scotland,6.3,4631664.0,50,0.1869,1.3,10.96,53610.0,60,1,0.744,758,0,0,0.339,46286.0,5.25,4.3,0.6
UKSME-102793,2024-04-22,Technology,South East,5.0,423776.0,4,0.157,0.06,66.55,12343.0,48,1,0.673,721,15,0,0.26,10642.0,5.25,4.3,0.6
UKSME-102794,2024-04-27,Construction,North West,23.9,2661365.0,18,0.2243,0.44,32.24,148357.0,36,1,0.791,580,0,0,0.252,112428.0,5.25,4.3,0.6
UKSME-102795,2021-05-24,Professional Services,East of England,3.8,869987.0,6,0.1553,1.71,8.36,158780.0,24,0,,698,5,0,0.672,145674.0,5.25,4.3,0.6
UKSME-102796,2024-05-12,Manufacturing,Scotland,12.3,930260.0,6,0.085,4.34,3.29,35776.0,36,0,,681,0,0,0.496,30288.0,5.25,4.3,0.6
UKSME-102797,2021-06-26,Hospitality,Yorkshire,1.3,689848.0,3,0.1244,4.12,3.47,237904.0,24,1,0.381,609,0,0,0.261,210448.0,5.25,4.3,0.6
UKSME-102798,2024-01-12,Manufacturing,North East,14.3,130915.0,1,0.1745,1.06,13.53,209299.0,48,0,,661,0,0,0.737,164691.0,5.25,4.3,0.6
UKSME-102799,2024-02-22,Wholesale,East Midlands,9.6,497626.0,2,0.0848,6.8,2.1,117613.0,60,1,0.737,733,0,0,0.396,106547.0,5.25,4.3,0.6
UKSME-102800,2021-10-18,Healthcare,Scotland,8.2,1107821.0,7,0.1452,5.21,2.74,6697.0,84,1,0.567,701,0,0,0.217,5293.0,5.25,4.3,0.6
UKSME-102801,2023-05-14,Healthcare,South East,5.3,232882.0,1,0.0603,6.53,2.19,248163.0,84,0,,580,0,0,0.66,221826.0,5.25,4.3,0.6
UKSME-102802,2024-02-10,Construction,London,7.8,325657.0,2,0.1409,3.67,3.89,49276.0,60,0,,641,0,1,0.525,45588.0,5.25,4.3,0.6
UKSME-102803,2022-09-07,Professional Services,Yorkshire,5.0,1512499.0,11,0.1146,3.99,3.58,592888.0,48,1,0.712,668,0,0,0.205,552598.0,5.25,4.3,0.6
UKSME-102804,2022-11-11,Wholesale,North East,9.9,1213728.0,12,0.1056,3.11,4.6,18002.0,12,0,,693,0,0,0.682,14912.0,5.25,4.3,0.6
UKSME-102805,2024-03-08,Transport,South East,6.4,1766970.0,10,0.1257,4.05,3.53,218248.0,60,0,,771,0,0,0.456,188348.0,5.25,4.3,0.6
UKSME-102806,2022-06-12,Construction,East of England,14.0,293470.0,2,0.07,7.94,1.8,92384.0,48,0,,627,0,0,0.626,82407.0,5.25,4.3,0.6
UKSME-102807,2023-08-14,Construction,East Midlands,17.1,1259203.0,10,0.0758,2.4,5.96,248025.0,24,0,,599,15,0,0.544,239217.0,5.25,4.3,0.6
UKSME-102808,2023-04-21,Construction,Scotland,10.4,1728891.0,10,0.0962,4.46,3.2,56230.0,36,0,,601,15,0,0.589,55348.0,5.25,4.3,0.6
UKSME-102809,2023-08-30,Healthcare,East of England,18.9,445973.0,4,0.1744,1.23,11.61,36762.0,24,1,0.514,719,0,0,0.394,35969.0,5.25,4.3,0.6
UKSME-102810,2022-11-08,Professional Services,London,3.6,2172885.0,17,0.1384,2.1,6.79,108223.0,36,1,0.784,622,0,0,0.332,104702.0,5.25,4.3,0.6
UKSME-102811,2021-08-07,Construction,Northern Ireland,12.5,204922.0,1,0.2097,1.86,7.67,54703.0,48,0,,588,0,0,0.522,41509.0,5.25,4.3,0.6
UKSME-102812,2022-07-14,Hospitality,North West,11.2,208230.0,1,0.121,3.49,4.09,134899.0,36,1,0.592,852,0,0,0.441,118850.0,5.25,4.3,0.6
UKSME-102813,2024-02-21,Real Estate,London,12.1,1345838.0,8,0.0958,3.19,4.47,26376.0,72,1,0.531,708,0,0,0.096,24090.0,5.25,4.3,0.6
UKSME-102814,2021-05-05,Construction,East Midlands,17.2,238444.0,1,0.0801,1.32,10.83,212222.0,12,1,0.838,621,5,0,0.199,190287.0,5.25,4.3,0.6
UKSME-102815,2023-02-21,Real Estate,South East,12.2,943422.0,9,0.0474,14.65,0.97,354704.0,120,1,0.444,612,0,0,0.33,335339.0,5.25,4.3,0.6
UKSME-102816,2024-06-23,Retail,London,1.0,440677.0,3,0.0166,14.58,0.98,73895.0,24,0,,609,0,0,0.572,72408.0,5.25,4.3,0.6
UKSME-102817,2021-09-21,Construction,East of England,8.0,889051.0,10,0.1538,4.47,3.19,243154.0,72,0,,508,0,1,0.456,182599.0,5.25,4.3,0.6
UKSME-102818,2023-05-31,Technology,South West,4.9,926677.0,9,0.1684,1.56,9.16,8027.0,24,1,0.569,608,0,0,0.32,6938.0,5.25,4.3,0.6
UKSME-102819,2023-02-06,Professional Services,South West,4.5,720255.0,5,0.1119,2.15,6.64,27249.0,72,1,0.342,602,0,0,0.154,23069.0,5.25,4.3,0.6
UKSME-102820,2024-04-18,Wholesale,West Midlands,2.7,716310.0,7,0.1305,2.91,4.91,39231.0,48,0,,571,0,0,0.581,29588.0,5.25,4.3,0.6
UKSME-102821,2021-12-01,Manufacturing,North East,8.1,613647.0,8,0.097,6.33,2.26,32233.0,36,1,0.544,673,0,0,0.147,24810.0,5.25,4.3,0.6
UKSME-102822,2021-05-11,Professional Services,North East,2.3,296620.0,2,0.2209,1.27,11.26,112112.0,48,1,0.599,605,0,0,0.22,94820.0,5.25,4.3,0.6
UKSME-102823,2021-04-28,Hospitality,South East,10.8,3027246.0,22,0.1337,3.95,3.62,115869.0,72,1,0.361,706,0,0,0.267,99086.0,5.25,4.3,0.6
UKSME-102824,2023-05-20,Hospitality,North West,10.2,235546.0,1,0.0815,4.79,2.98,38862.0,84,0,,567,0,1,0.559,37707.0,5.25,4.3,0.6
UKSME-102825,2023-03-03,Technology,South West,8.6,1440313.0,11,0.1299,2.37,6.02,44097.0,12,0,,770,0,0,0.36,34431.0,5.25,4.3,0.6
UKSME-102826,2022-08-18,Transport,North West,6.3,528108.0,3,0.1119,2.02,7.07,71205.0,36,0,,605,0,1,0.719,67277.0,5.25,4.3,0.6
UKSME-102827,2021-11-09,Professional Services,Yorkshire,18.3,1331167.0,13,0.1275,2.94,4.87,326596.0,84,1,0.884,581,0,0,0.257,318653.0,5.25,4.3,0.6
UKSME-102828,2023-10-28,Real Estate,South East,9.8,1324049.0,14,0.0809,3.67,3.89,70191.0,24,0,,704,0,1,0.651,63385.0,5.25,4.3,0.6
UKSME-102829,2021-02-14,Construction,South East,10.5,329980.0,4,0.0296,6.8,2.1,165633.0,48,0,,807,0,0,0.717,130667.0,5.25,4.3,0.6
UKSME-102830,2022-03-27,Healthcare,London,11.3,245606.0,2,0.0463,6.75,2.12,59488.0,72,0,,723,95,1,0.589,54328.0,5.25,4.3,0.6
UKSME-102831,2022-04-25,Wholesale,London,19.0,914614.0,10,0.0215,26.42,0.54,140566.0,72,0,,613,0,1,0.859,115796.0,5.25,4.3,0.6
UKSME-102832,2024-06-12,Professional Services,West Midlands,6.2,1093601.0,9,0.2058,2.59,5.52,17415.0,120,0,,697,0,0,0.796,15575.0,5.25,4.3,0.6
UKSME-102833,2021-01-24,Real Estate,London,6.1,1286727.0,17,0.0993,4.71,3.03,30739.0,60,0,,675,0,0,0.595,27472.0,5.25,4.3,0.6
UKSME-102834,2022-05-26,Hospitality,South West,11.3,5068938.0,45,0.0942,3.66,3.9,212449.0,12,0,,840,0,0,0.619,163859.0,5.25,4.3,0.6
UKSME-102835,2024-02-05,Real Estate,South West,7.8,1210743.0,9,0.084,6.7,2.13,73068.0,24,0,,646,0,0,0.354,67201.0,5.25,4.3,0.6
UKSME-102836,2022-02-05,Healthcare,East of England,14.9,5217035.0,51,0.0995,5.47,2.61,37756.0,24,0,,757,0,0,0.559,28403.0,5.25,4.3,0.6
UKSME-102837,2023-10-27,Technology,North West,29.3,2935317.0,33,0.2281,0.65,21.91,28448.0,60,0,,703,0,0,0.657,22174.0,5.25,4.3,0.6
UKSME-102838,2022-01-23,Real Estate,Wales,13.4,15070122.0,141,0.1094,2.89,4.95,97289.0,60,1,0.506,632,35,0,0.207,77893.0,5.25,4.3,0.6
UKSME-102839,2022-02-24,Wholesale,Yorkshire,10.1,605657.0,3,0.1121,2.73,5.23,30203.0,48,1,0.931,560,95,0,0.206,29496.0,5.25,4.3,0.6
UKSME-102840,2023-02-10,Real Estate,West Midlands,7.7,133128.0,1,0.0775,5.28,2.7,18823.0,72,0,,653,0,0,0.762,15004.0,5.25,4.3,0.6
UKSME-102841,2023-05-14,Retail,East of England,10.4,349017.0,2,0.0277,10.23,1.4,57546.0,72,0,,689,0,1,0.95,45391.0,5.25,4.3,0.6
UKSME-102842,2021-12-12,Healthcare,Yorkshire,13.5,130389.0,1,0.1362,3.61,3.95,170948.0,120,1,0.531,705,0,0,0.299,153106.0,5.25,4.3,0.6
UKSME-102843,2022-05-14,Real Estate,South East,6.7,398653.0,4,0.0988,2.93,4.88,541239.0,72,1,0.767,746,65,0,0.129,498797.0,5.25,4.3,0.6
UKSME-102844,2021-08-28,Technology,London,8.6,431012.0,3,0.0219,17.79,0.8,239402.0,24,1,0.745,704,0,0,0.215,219028.0,5.25,4.3,0.6
